Email,Name,ID,Section,Gender,Age,Department,Study_Hours_per_Week,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade
ishaan.singh1740@gmail.com,Ishaan Singh,STU101740,D,Female,17,Engineering,15.1,77.81,56.52,62.43,67.35,52.63,54.84,72.8,63.2,C
krishna.kumar1741@gmail.com,Krishna Kumar,STU101741,D,Female,22,Business,21.1,78.88,56.03,69.31,66.95,61.13,49.57,80.26,66.55,C
vihaan.roy1742@gmail.com,Vihaan Roy,STU101742,A,Female,19,CS,13.0,69.89,49.03,48.97,63.56,60.7,49.98,65.43,56.13,C
anika.patel1743@gmail.com,Anika Patel,STU101743,C,Male,22,Mathematics,22.0,82.36,64.05,68.37,67.58,66.15,49.23,81.04,68.87,C
shaurya.chatterjee1744@gmail.com,Shaurya Chatterjee,STU101744,C,Male,19,Business,21.5,79.66,64.09,66.05,66.72,60.76,51.75,85.74,67.84,C
reyansh.singh1745@gmail.com,Reyansh Singh,STU101745,C,Female,24,Business,23.7,86.07,59.76,76.66,79.53,64.16,56.78,82.74,73.01,B
aarav.sharma1746@gmail.com,Aarav Sharma,STU101746,D,Male,23,Business,28.7,88.41,70.5,79.44,78.63,74.08,51.78,92.3,77.79,B
reyansh.gupta1747@gmail.com,Reyansh Gupta,STU101747,A,Male,19,Mathematics,17.1,73.44,53.64,66.06,70.27,53.88,46.38,74.63,63.6,C
ira.das1748@gmail.com,Ira Das,STU101748,B,Female,23,Engineering,18.6,75.08,52.79,60.39,75.73,61.68,58.16,69.15,63.53,C
diya.verma1749@gmail.com,Diya Verma,STU101749,C,Male,18,Engineering,17.3,74.72,54.21,55.89,66.68,49.96,49.07,69.79,59.51,C
myra.singh1750@gmail.com,Myra Singh,STU101750,B,Male,19,CS,26.6,84.06,64.9,78.82,76.28,68.19,68.71,93.76,76.11,B
myra.singh1751@gmail.com,Myra Singh,STU101751,B,Male,17,CS,28.6,86.32,72.39,73.81,84.51,67.03,61.69,94.81,77.2,B
aarav.iyer1752@gmail.com,Aarav Iyer,STU101752,B,Male,20,CS,8.0,68.3,47.63,46.77,58.7,55.17,53.47,59.84,53.37,D
shaurya.singh1753@gmail.com,Shaurya Singh,STU101753,D,Female,23,Mathematics,19.9,76.87,65.58,58.52,68.17,54.79,52.26,73.14,63.99,C
ishita.chatterjee1754@gmail.com,Ishita Chatterjee,STU101754,A,Female,19,Business,20.0,79.96,59.64,62.54,69.05,59.96,56.46,75.1,65.37,C
shaurya.singh1755@gmail.com,Shaurya Singh,STU101755,C,Female,21,Mathematics,17.2,75.44,62.87,59.87,60.02,68.79,53.71,81.0,64.75,C
sai.gupta1756@gmail.com,Sai Gupta,STU101756,A,Female,24,CS,12.8,79.46,45.6,55.56,59.28,60.88,48.69,72.65,58.41,C
sara.roy1757@gmail.com,Sara Roy,STU101757,B,Female,21,Mathematics,21.9,78.73,60.5,72.37,69.97,78.48,49.71,65.82,69.09,C
myra.singh1758@gmail.com,Myra Singh,STU101758,C,Male,22,CS,15.0,76.9,59.02,60.07,66.01,59.15,52.39,70.06,62.96,C
myra.gupta1759@gmail.com,Myra Gupta,STU101759,C,Male,21,Business,21.6,86.85,64.91,72.47,71.34,67.82,44.56,75.54,70.67,B
ira.iyer1760@gmail.com,Ira Iyer,STU101760,E,Male,18,CS,23.6,86.18,63.49,80.01,77.25,75.22,51.19,80.45,75.03,B
aarav.kumar1761@gmail.com,Aarav Kumar,STU101761,D,Male,21,Engineering,6.4,63.31,43.65,50.81,53.02,48.78,45.4,63.02,51.71,D
diya.singh1762@gmail.com,Diya Singh,STU101762,E,Female,24,Mathematics,29.8,90.21,60.04,83.91,80.46,72.36,52.24,87.4,76.86,B
riya.singh1763@gmail.com,Riya Singh,STU101763,C,Male,21,CS,20.8,82.45,68.22,58.91,70.85,63.14,56.47,74.73,66.8,C
ishaan.verma1764@gmail.com,Ishaan Verma,STU101764,B,Male,24,Mathematics,24.1,85.02,61.71,69.29,75.27,72.13,57.4,75.37,70.54,B
sara.roy1765@gmail.com,Sara Roy,STU101765,B,Female,17,Engineering,21.6,86.35,56.1,68.43,77.44,81.09,43.18,73.8,69.65,C
vivaan.gupta1766@gmail.com,Vivaan Gupta,STU101766,C,Male,18,CS,25.6,86.84,58.81,71.72,76.8,65.74,51.37,81.92,70.82,B
shaurya.gupta1767@gmail.com,Shaurya Gupta,STU101767,D,Male,21,Engineering,17.7,76.62,58.4,65.54,62.2,61.84,53.68,72.52,64.45,C
ishaan.chatterjee1768@gmail.com,Ishaan Chatterjee,STU101768,A,Male,24,Engineering,18.3,80.37,50.52,66.33,66.18,59.19,54.85,75.68,64.2,C
aditya.kumar1769@gmail.com,Aditya Kumar,STU101769,E,Male,24,Engineering,24.6,78.3,65.36,70.74,80.93,77.78,63.08,78.72,73.07,B
riya.chatterjee1770@gmail.com,Riya Chatterjee,STU101770,D,Female,22,Business,21.0,79.76,58.63,69.62,71.23,70.28,48.9,82.32,68.98,C
shaurya.gupta1771@gmail.com,Shaurya Gupta,STU101771,E,Female,24,CS,16.6,80.67,56.06,63.88,70.91,68.21,54.46,72.5,65.87,C
anika.kumar1772@gmail.com,Anika Kumar,STU101772,B,Female,17,Business,25.0,84.26,74.06,78.08,71.08,67.82,60.07,76.69,74.78,B
myra.chatterjee1773@gmail.com,Myra Chatterjee,STU101773,D,Male,23,Mathematics,19.2,77.91,53.05,64.9,67.46,56.5,50.77,69.91,63.17,C
ishita.iyer1774@gmail.com,Ishita Iyer,STU101774,D,Female,20,Business,18.7,79.78,62.43,57.99,67.98,65.71,53.39,73.57,64.66,C
krishna.iyer1775@gmail.com,Krishna Iyer,STU101775,D,Male,21,Mathematics,22.5,85.95,62.0,77.27,72.81,62.79,54.85,74.7,71.59,B
diya.singh1776@gmail.com,Diya Singh,STU101776,C,Male,23,CS,15.8,75.25,49.67,59.08,69.2,58.07,49.49,80.01,61.85,C
ananya.verma1777@gmail.com,Ananya Verma,STU101777,D,Male,18,Engineering,30.7,90.07,79.02,74.91,79.94,78.15,61.79,98.72,80.05,B
diya.chatterjee1778@gmail.com,Diya Chatterjee,STU101778,D,Male,17,Mathematics,14.5,74.42,53.12,64.48,60.47,55.89,54.9,61.79,60.99,C
sara.roy1779@gmail.com,Sara Roy,STU101779,B,Female,19,Business,15.6,71.75,52.45,64.6,66.51,59.93,55.2,70.26,62.8,C
riya.chatterjee1780@gmail.com,Riya Chatterjee,STU101780,B,Female,19,Engineering,7.5,67.29,42.75,57.07,58.95,52.78,51.16,61.03,55.18,C
sara.singh1781@gmail.com,Sara Singh,STU101781,B,Male,22,Mathematics,16.2,78.04,62.17,61.4,66.01,61.69,49.61,77.84,64.99,C
shaurya.chatterjee1782@gmail.com,Shaurya Chatterjee,STU101782,A,Female,22,Mathematics,23.5,86.63,55.17,67.73,71.23,69.5,61.39,80.57,68.78,C
sara.singh1783@gmail.com,Sara Singh,STU101783,B,Male,17,Mathematics,25.1,86.32,65.05,71.01,73.45,69.29,55.19,84.84,72.14,B
aditya.singh1784@gmail.com,Aditya Singh,STU101784,D,Female,21,Business,16.1,73.84,50.67,60.2,61.55,51.37,54.84,73.31,60.02,C
krishna.patel1785@gmail.com,Krishna Patel,STU101785,E,Female,22,Business,14.1,75.45,47.75,65.96,67.66,53.5,53.08,73.11,62.35,C
ishaan.verma1786@gmail.com,Ishaan Verma,STU101786,E,Male,19,Business,19.6,73.5,57.41,71.86,65.32,66.11,58.52,70.64,66.79,C
vivaan.singh1787@gmail.com,Vivaan Singh,STU101787,A,Female,20,Mathematics,30.8,92.67,73.63,76.58,85.43,71.79,56.73,84.76,78.27,B
sara.roy1788@gmail.com,Sara Roy,STU101788,E,Male,19,Business,22.2,87.13,59.16,55.88,73.33,62.42,55.37,78.79,65.2,C
riya.sharma1789@gmail.com,Riya Sharma,STU101789,C,Male,20,Business,8.2,65.95,43.61,62.07,58.17,47.49,55.96,60.56,56.26,C
anika.iyer1790@gmail.com,Anika Iyer,STU101790,E,Female,20,Mathematics,28.6,89.06,72.28,76.68,75.86,70.59,58.96,87.07,76.46,B
krishna.kumar1791@gmail.com,Krishna Kumar,STU101791,D,Male,22,Business,29.4,88.54,65.05,75.11,79.52,70.84,55.05,86.86,74.85,B
ishaan.kumar1792@gmail.com,Ishaan Kumar,STU101792,B,Male,23,Business,34.7,95.53,81.01,77.48,86.53,77.06,60.27,89.67,81.67,B
aditya.gupta1793@gmail.com,Aditya Gupta,STU101793,C,Female,21,Mathematics,33.6,100.0,76.85,82.89,86.43,82.08,63.76,92.69,83.87,B
ananya.singh1794@gmail.com,Ananya Singh,STU101794,D,Male,18,Business,7.5,63.54,44.55,61.14,60.01,45.0,40.0,55.0,54.61,D
aditya.singh1795@gmail.com,Aditya Singh,STU101795,B,Female,18,Business,28.8,86.56,70.11,84.29,80.33,75.63,58.43,84.3,78.93,B
aditya.gupta1796@gmail.com,Aditya Gupta,STU101796,B,Female,22,Mathematics,15.2,76.3,51.49,51.56,70.34,56.78,44.65,67.28,58.59,C
diya.chatterjee1797@gmail.com,Diya Chatterjee,STU101797,B,Male,18,CS,13.2,74.31,49.01,48.08,66.88,52.45,55.47,70.19,56.73,C
reyansh.iyer1798@gmail.com,Reyansh Iyer,STU101798,C,Female,20,Engineering,18.7,75.85,67.51,58.33,66.86,61.27,60.47,70.85,64.85,C
myra.kumar1799@gmail.com,Myra Kumar,STU101799,D,Male,22,Business,32.2,96.04,67.68,86.17,75.94,76.82,66.25,91.4,80.52,B
krishna.chatterjee1800@gmail.com,Krishna Chatterjee,STU101800,C,Female,20,Mathematics,27.9,88.57,76.83,82.88,74.89,73.33,58.31,82.57,78.83,B
diya.roy1801@gmail.com,Diya Roy,STU101801,A,Male,20,Engineering,13.6,70.45,46.12,49.09,63.44,58.17,56.31,67.88,55.93,C
vivaan.iyer1802@gmail.com,Vivaan Iyer,STU101802,C,Female,21,Business,31.5,96.04,74.88,86.29,80.95,67.4,62.19,79.31,80.39,B
krishna.das1803@gmail.com,Krishna Das,STU101803,B,Male,20,Mathematics,13.1,75.45,58.04,53.86,56.8,52.36,66.36,69.55,59.34,C
vivaan.das1804@gmail.com,Vivaan Das,STU101804,E,Female,18,Business,28.4,83.2,65.73,69.61,72.75,67.41,65.22,90.58,72.32,B
ananya.sharma1805@gmail.com,Ananya Sharma,STU101805,E,Female,24,Business,15.5,73.2,58.11,64.15,64.84,57.8,55.13,66.07,63.06,C
diya.kumar1806@gmail.com,Diya Kumar,STU101806,C,Male,23,Mathematics,21.0,83.11,70.1,75.55,74.83,65.85,62.76,72.92,73.23,B
aditya.patel1807@gmail.com,Aditya Patel,STU101807,D,Male,19,CS,12.6,73.02,47.04,56.81,67.89,59.09,40.75,77.73,59.66,C
krishna.das1808@gmail.com,Krishna Das,STU101808,D,Male,23,Mathematics,23.9,88.71,65.07,74.37,71.09,68.79,49.89,74.93,71.73,B
myra.verma1809@gmail.com,Myra Verma,STU101809,A,Female,19,Engineering,27.4,89.35,69.9,71.87,74.08,71.81,51.56,90.9,74.44,B
shaurya.singh1810@gmail.com,Shaurya Singh,STU101810,E,Male,18,Business,18.8,78.08,60.12,61.48,67.25,66.38,47.32,83.81,65.75,C
vivaan.iyer1811@gmail.com,Vivaan Iyer,STU101811,C,Female,18,CS,21.4,80.77,68.75,70.27,69.93,67.01,67.66,82.69,71.75,B
myra.patel1812@gmail.com,Myra Patel,STU101812,C,Male,24,Business,14.4,68.37,56.0,60.32,63.76,56.86,51.94,80.07,61.99,C
navya.iyer1813@gmail.com,Navya Iyer,STU101813,C,Female,20,CS,11.0,65.89,60.67,59.32,55.98,57.15,53.48,68.89,60.2,C
ira.patel1814@gmail.com,Ira Patel,STU101814,A,Female,20,Mathematics,34.6,93.0,66.26,82.84,83.1,80.77,61.41,89.82,80.0,B
navya.patel1815@gmail.com,Navya Patel,STU101815,C,Male,18,Mathematics,19.4,83.06,61.61,71.98,74.18,67.58,66.4,72.34,70.66,B
aarav.iyer1816@gmail.com,Aarav Iyer,STU101816,D,Female,17,Mathematics,30.3,91.72,69.78,75.94,87.27,74.35,66.12,89.1,78.65,B
reyansh.roy1817@gmail.com,Reyansh Roy,STU101817,E,Female,24,Business,22.1,78.19,65.5,63.18,71.29,68.58,63.09,84.53,69.04,C
ishita.singh1818@gmail.com,Ishita Singh,STU101818,B,Female,21,Mathematics,14.1,73.56,59.77,67.33,61.73,56.45,52.29,71.79,64.21,C
ishita.iyer1819@gmail.com,Ishita Iyer,STU101819,A,Male,22,Mathematics,13.0,72.5,58.04,57.23,65.72,53.33,54.52,70.75,61.02,C
anika.iyer1820@gmail.com,Anika Iyer,STU101820,B,Male,22,Engineering,19.1,75.78,52.98,66.33,74.82,64.61,58.53,77.44,66.43,C
ira.verma1821@gmail.com,Ira Verma,STU101821,A,Female,17,Mathematics,28.1,91.37,69.51,69.0,74.2,68.76,57.27,80.73,72.68,B
sara.singh1822@gmail.com,Sara Singh,STU101822,E,Male,19,Mathematics,17.5,79.45,57.99,57.79,67.7,60.31,44.49,80.4,63.33,C
sai.patel1823@gmail.com,Sai Patel,STU101823,A,Male,24,Mathematics,19.0,82.09,56.41,65.96,60.46,61.44,56.77,76.99,65.03,C
sara.chatterjee1824@gmail.com,Sara Chatterjee,STU101824,C,Male,17,Business,19.7,79.74,57.21,63.95,72.36,67.45,49.58,70.16,65.7,C
myra.patel1825@gmail.com,Myra Patel,STU101825,C,Female,24,CS,21.5,75.75,64.35,65.29,71.08,65.74,53.33,72.42,67.18,C
ishita.iyer1826@gmail.com,Ishita Iyer,STU101826,C,Female,20,Engineering,18.8,76.73,49.54,61.14,61.15,60.55,54.56,76.27,61.5,C
ira.das1827@gmail.com,Ira Das,STU101827,E,Male,18,Engineering,15.6,75.03,57.21,61.78,65.3,62.44,60.82,67.76,63.33,C
ishaan.roy1828@gmail.com,Ishaan Roy,STU101828,D,Female,18,CS,19.7,76.16,61.17,64.79,70.85,64.87,51.66,83.42,67.33,C
aarav.sharma1829@gmail.com,Aarav Sharma,STU101829,A,Female,21,Business,26.0,82.94,64.58,91.78,73.41,67.63,58.13,84.52,77.88,B
shaurya.singh1830@gmail.com,Shaurya Singh,STU101830,C,Female,19,Business,13.1,72.2,55.38,60.87,70.03,60.25,42.24,66.37,61.84,C
diya.chatterjee1831@gmail.com,Diya Chatterjee,STU101831,B,Male,18,CS,21.6,85.81,69.35,85.43,66.44,63.27,59.58,76.34,74.99,B
aadhya.roy1832@gmail.com,Aadhya Roy,STU101832,B,Male,21,CS,17.7,76.86,59.09,62.02,64.62,65.94,47.8,70.55,63.84,C
navya.verma1833@gmail.com,Navya Verma,STU101833,B,Female,18,Mathematics,25.4,88.58,69.53,77.16,77.5,62.51,73.36,85.66,76.02,B
ananya.iyer1834@gmail.com,Ananya Iyer,STU101834,C,Male,18,Engineering,10.8,72.32,47.77,63.92,59.9,50.68,46.23,71.6,59.49,C
arjun.kumar1835@gmail.com,Arjun Kumar,STU101835,C,Female,24,CS,26.5,83.81,62.64,79.66,67.73,75.32,51.32,82.77,73.34,B
sara.gupta1836@gmail.com,Sara Gupta,STU101836,A,Male,24,Mathematics,17.1,74.07,50.22,60.91,62.29,63.91,49.22,73.3,61.25,C
aadhya.gupta1837@gmail.com,Aadhya Gupta,STU101837,A,Male,19,Business,21.6,71.74,58.79,62.99,67.85,75.89,48.72,83.26,66.36,C
vihaan.sharma1838@gmail.com,Vihaan Sharma,STU101838,E,Female,21,Engineering,32.7,89.05,76.62,81.41,78.24,72.39,60.15,82.69,78.9,B
ananya.kumar1839@gmail.com,Ananya Kumar,STU101839,D,Male,20,Engineering,24.1,86.55,62.46,74.54,77.07,60.98,56.04,79.1,71.88,B
riya.kumar1840@gmail.com,Riya Kumar,STU101840,C,Female,17,Engineering,18.3,73.86,52.9,67.27,67.41,63.31,48.24,74.33,64.43,C
ishita.sharma1841@gmail.com,Ishita Sharma,STU101841,A,Male,22,Business,15.4,72.18,64.72,65.1,66.79,58.26,56.75,71.01,65.47,C
shaurya.iyer1842@gmail.com,Shaurya Iyer,STU101842,E,Male,24,Engineering,16.0,74.81,49.59,64.22,69.55,58.0,52.42,76.57,63.18,C
vivaan.kumar1843@gmail.com,Vivaan Kumar,STU101843,B,Female,23,Engineering,20.5,76.85,63.49,68.92,70.44,66.4,48.65,80.08,68.71,C
riya.singh1844@gmail.com,Riya Singh,STU101844,A,Male,22,Engineering,19.6,78.76,57.54,60.58,70.75,60.03,51.53,77.08,64.46,C
shaurya.roy1845@gmail.com,Shaurya Roy,STU101845,A,Female,19,Engineering,23.6,82.15,65.67,74.88,68.34,73.18,57.05,82.79,72.51,B
navya.patel1846@gmail.com,Navya Patel,STU101846,D,Female,21,Engineering,9.9,66.87,52.0,59.2,62.98,58.47,51.15,71.31,59.83,C
riya.gupta1847@gmail.com,Riya Gupta,STU101847,B,Female,24,CS,23.3,81.44,62.49,76.13,74.02,62.47,56.64,78.99,71.56,B
vivaan.roy1848@gmail.com,Vivaan Roy,STU101848,E,Male,20,CS,21.2,80.48,55.76,68.6,72.86,67.2,57.33,79.75,68.27,C
ira.singh1849@gmail.com,Ira Singh,STU101849,C,Female,22,Engineering,24.5,86.05,55.72,69.71,71.62,67.44,68.85,83.68,69.96,C
ishita.kumar1850@gmail.com,Ishita Kumar,STU101850,D,Female,17,CS,20.3,83.33,59.3,69.22,71.62,64.97,57.58,78.26,68.9,C
vivaan.verma1851@gmail.com,Vivaan Verma,STU101851,C,Male,24,Business,25.0,87.63,67.8,64.88,76.23,63.36,72.47,79.21,71.1,B
vihaan.roy1852@gmail.com,Vihaan Roy,STU101852,A,Female,19,Engineering,10.8,66.05,64.52,68.19,52.59,50.92,54.26,64.65,62.12,C
ishita.das1853@gmail.com,Ishita Das,STU101853,E,Male,22,Mathematics,12.5,67.88,48.31,63.25,63.39,54.62,45.85,71.27,59.82,C
vivaan.iyer1854@gmail.com,Vivaan Iyer,STU101854,C,Male,24,CS,29.2,93.9,69.91,77.06,77.06,72.41,61.9,87.43,77.13,B
riya.gupta1855@gmail.com,Riya Gupta,STU101855,D,Female,24,CS,21.4,80.72,59.31,63.14,70.85,64.27,47.46,78.76,66.18,C
myra.iyer1856@gmail.com,Myra Iyer,STU101856,C,Female,20,Engineering,22.6,83.14,67.82,66.06,79.15,60.94,49.17,82.09,70.33,B
ishita.chatterjee1857@gmail.com,Ishita Chatterjee,STU101857,A,Male,20,Engineering,17.6,73.65,62.68,70.44,64.49,56.32,46.79,67.23,65.4,C
riya.chatterjee1858@gmail.com,Riya Chatterjee,STU101858,A,Male,22,Engineering,26.2,84.45,61.95,75.27,80.87,70.08,57.68,80.52,73.49,B
anika.singh1859@gmail.com,Anika Singh,STU101859,E,Male,18,CS,15.0,75.69,58.73,53.91,63.69,53.21,44.8,76.89,60.29,C
navya.patel1860@gmail.com,Navya Patel,STU101860,C,Female,20,CS,26.1,86.08,71.78,70.64,81.08,79.43,52.74,85.42,75.44,B
krishna.verma1861@gmail.com,Krishna Verma,STU101861,D,Male,17,CS,30.6,94.95,67.96,79.85,75.23,72.56,57.34,74.01,75.85,B
aarav.gupta1862@gmail.com,Aarav Gupta,STU101862,C,Female,19,Mathematics,20.2,79.87,59.21,68.29,71.12,59.85,61.65,78.09,67.86,C
krishna.das1863@gmail.com,Krishna Das,STU101863,A,Female,22,CS,25.1,86.3,70.22,70.29,72.99,62.01,49.53,86.42,72.03,B
myra.iyer1864@gmail.com,Myra Iyer,STU101864,B,Male,22,Business,17.3,76.85,66.34,64.78,69.61,67.27,46.67,74.27,67.32,C
myra.kumar1865@gmail.com,Myra Kumar,STU101865,B,Male,19,Mathematics,12.2,74.49,48.64,45.19,57.45,57.66,42.3,68.77,54.11,D
sara.sharma1866@gmail.com,Sara Sharma,STU101866,D,Female,23,Engineering,28.3,88.9,69.22,68.38,80.84,75.13,53.06,89.45,74.48,B
diya.kumar1867@gmail.com,Diya Kumar,STU101867,E,Male,21,Mathematics,28.3,91.03,63.02,82.51,75.15,73.55,65.48,83.31,76.69,B
riya.patel1868@gmail.com,Riya Patel,STU101868,D,Female,19,Engineering,31.8,86.65,77.95,76.21,84.22,65.86,59.22,95.18,78.82,B
sai.chatterjee1869@gmail.com,Sai Chatterjee,STU101869,B,Male,24,Business,16.6,80.47,51.32,58.56,67.45,59.83,61.47,68.34,61.89,C
aadhya.chatterjee1870@gmail.com,Aadhya Chatterjee,STU101870,E,Male,17,Business,19.9,82.25,73.24,70.64,71.16,60.52,45.65,73.74,70.45,B
reyansh.verma1871@gmail.com,Reyansh Verma,STU101871,A,Male,23,Engineering,31.5,98.84,75.47,75.75,77.37,72.66,57.15,94.29,78.86,B
aditya.verma1872@gmail.com,Aditya Verma,STU101872,B,Female,19,CS,14.0,78.18,52.87,64.69,69.71,52.72,45.9,63.23,62.14,C
myra.verma1873@gmail.com,Myra Verma,STU101873,B,Male,18,CS,5.8,70.53,40.0,45.0,56.94,52.68,40.0,65.6,50.92,D
ananya.chatterjee1874@gmail.com,Ananya Chatterjee,STU101874,C,Male,17,Business,17.6,76.64,57.79,63.62,68.7,57.33,54.02,70.22,64.07,C
riya.kumar1875@gmail.com,Riya Kumar,STU101875,B,Female,21,Business,12.5,74.12,58.6,65.17,59.74,59.97,40.0,59.05,61.54,C
ananya.roy1876@gmail.com,Ananya Roy,STU101876,C,Female,20,Mathematics,5.0,64.68,48.72,47.24,53.69,45.52,45.8,59.13,51.19,D
arjun.sharma1877@gmail.com,Arjun Sharma,STU101877,E,Female,23,Mathematics,23.0,92.79,56.86,71.53,72.17,59.95,60.92,84.32,70.41,B
riya.chatterjee1878@gmail.com,Riya Chatterjee,STU101878,C,Female,18,Engineering,17.8,78.94,60.08,65.05,74.06,61.15,55.42,70.9,66.51,C
sara.gupta1879@gmail.com,Sara Gupta,STU101879,E,Male,24,CS,27.6,85.96,73.97,73.88,75.7,68.95,53.1,86.3,75.09,B
arjun.gupta1880@gmail.com,Arjun Gupta,STU101880,D,Male,24,Mathematics,23.1,79.15,62.18,68.96,74.79,67.61,49.48,79.12,69.4,C
riya.chatterjee1881@gmail.com,Riya Chatterjee,STU101881,E,Female,19,Mathematics,28.2,83.18,63.11,74.27,77.52,78.96,67.13,85.52,74.65,B
diya.sharma1882@gmail.com,Diya Sharma,STU101882,C,Female,24,Mathematics,26.5,89.52,66.08,68.3,81.53,66.82,56.3,85.12,72.89,B
aadhya.gupta1883@gmail.com,Aadhya Gupta,STU101883,C,Male,19,Mathematics,21.8,77.42,59.75,71.03,75.02,62.92,54.91,78.0,69.09,C
vihaan.patel1884@gmail.com,Vihaan Patel,STU101884,A,Male,23,Business,22.6,87.03,66.61,65.66,70.68,68.3,52.15,74.04,69.17,C
riya.das1885@gmail.com,Riya Das,STU101885,E,Female,21,CS,19.0,81.31,66.4,69.76,70.67,68.41,58.31,79.26,70.62,B
reyansh.verma1886@gmail.com,Reyansh Verma,STU101886,C,Male,20,Mathematics,14.1,71.92,51.13,58.33,64.69,63.3,41.47,65.19,59.54,C
ira.chatterjee1887@gmail.com,Ira Chatterjee,STU101887,E,Female,18,Engineering,18.9,78.4,49.97,66.33,75.62,59.43,56.96,75.52,65.42,C
sai.chatterjee1888@gmail.com,Sai Chatterjee,STU101888,A,Male,21,Mathematics,26.2,84.76,59.71,84.56,77.15,72.79,59.89,86.37,76.27,B
aadhya.das1889@gmail.com,Aadhya Das,STU101889,C,Male,22,CS,13.9,72.85,54.09,60.16,57.79,53.02,40.0,77.7,59.89,C
anika.singh1890@gmail.com,Anika Singh,STU101890,B,Female,21,Engineering,12.6,69.05,51.76,69.58,66.25,55.17,48.09,78.45,63.84,C
krishna.singh1891@gmail.com,Krishna Singh,STU101891,A,Male,17,Mathematics,20.3,82.16,54.31,65.88,74.2,66.99,51.05,75.52,66.78,C
ishita.verma1892@gmail.com,Ishita Verma,STU101892,B,Female,19,Engineering,21.3,80.93,59.32,65.9,71.84,66.69,63.91,82.39,68.6,C
vivaan.sharma1893@gmail.com,Vivaan Sharma,STU101893,D,Female,21,CS,34.4,96.87,75.9,79.83,89.45,72.34,61.51,98.41,82.38,B
navya.sharma1894@gmail.com,Navya Sharma,STU101894,E,Female,24,Engineering,19.3,77.38,54.14,71.04,65.83,57.83,51.13,80.63,66.16,C
reyansh.roy1895@gmail.com,Reyansh Roy,STU101895,A,Female,19,Mathematics,31.3,95.92,57.42,79.06,86.59,81.1,52.0,91.78,77.67,B
shaurya.sharma1896@gmail.com,Shaurya Sharma,STU101896,E,Male,21,Mathematics,25.7,92.7,59.17,70.33,70.38,64.04,60.41,80.28,70.21,B
myra.iyer1897@gmail.com,Myra Iyer,STU101897,A,Female,19,Engineering,18.2,76.52,58.16,64.75,65.96,58.36,57.34,65.17,63.82,C
ishaan.kumar1898@gmail.com,Ishaan Kumar,STU101898,E,Male,24,CS,23.5,86.16,63.08,73.94,68.83,69.17,59.37,86.18,72.24,B
diya.sharma1899@gmail.com,Diya Sharma,STU101899,B,Female,22,Business,14.4,68.82,60.65,61.82,65.26,56.74,50.69,67.79,62.34,C
ira.sharma1900@gmail.com,Ira Sharma,STU101900,A,Male,20,CS,26.4,83.7,65.27,74.31,78.3,68.03,56.65,76.13,72.71,B
ishita.sharma1901@gmail.com,Ishita Sharma,STU101901,D,Female,22,Business,30.8,93.66,63.36,72.71,91.71,73.81,57.51,85.82,76.45,B
riya.roy1902@gmail.com,Riya Roy,STU101902,C,Female,23,CS,27.8,84.18,71.27,68.2,71.41,71.87,60.42,83.95,72.45,B
ishaan.iyer1903@gmail.com,Ishaan Iyer,STU101903,A,Male,18,Mathematics,27.3,86.11,71.17,82.36,79.52,70.62,59.74,85.37,78.07,B
riya.kumar1904@gmail.com,Riya Kumar,STU101904,C,Male,19,Business,6.9,70.85,57.07,51.57,53.87,52.92,46.99,66.96,56.39,C
diya.roy1905@gmail.com,Diya Roy,STU101905,E,Male,18,Engineering,13.9,68.6,56.82,54.44,59.2,58.41,55.01,72.93,59.32,C
riya.das1906@gmail.com,Riya Das,STU101906,D,Female,18,Mathematics,17.6,79.52,74.62,58.95,67.56,53.32,51.8,75.87,66.2,C
myra.das1907@gmail.com,Myra Das,STU101907,C,Male,18,CS,14.2,71.97,54.2,52.47,60.63,60.3,47.17,74.53,58.72,C
ananya.kumar1908@gmail.com,Ananya Kumar,STU101908,A,Female,23,Business,19.2,82.23,62.27,61.69,75.35,64.89,56.78,75.63,67.38,C
sara.gupta1909@gmail.com,Sara Gupta,STU101909,D,Male,17,Engineering,16.5,74.97,58.23,67.15,65.94,54.08,59.64,74.02,64.97,C
krishna.das1910@gmail.com,Krishna Das,STU101910,E,Male,18,Mathematics,21.6,86.64,63.58,62.98,76.06,75.7,62.45,85.44,70.92,B
aditya.chatterjee1911@gmail.com,Aditya Chatterjee,STU101911,D,Female,24,Mathematics,14.5,75.12,54.59,66.3,61.41,57.2,55.4,70.76,63.1,C
myra.patel1912@gmail.com,Myra Patel,STU101912,D,Female,21,Mathematics,15.1,76.89,53.69,69.43,63.57,59.17,48.52,72.94,64.43,C
ishaan.sharma1913@gmail.com,Ishaan Sharma,STU101913,E,Female,20,Engineering,15.2,75.93,49.47,56.96,68.55,66.17,54.45,69.42,61.14,C
vivaan.das1914@gmail.com,Vivaan Das,STU101914,A,Female,17,CS,18.8,74.4,55.52,61.29,68.3,56.26,43.67,69.12,61.9,C
navya.sharma1915@gmail.com,Navya Sharma,STU101915,E,Male,20,Business,14.3,78.98,48.43,62.41,75.77,52.93,47.16,69.05,62.23,C
aarav.das1916@gmail.com,Aarav Das,STU101916,D,Female,21,Business,22.7,84.94,62.57,73.68,75.52,65.95,50.24,79.62,71.51,B
